# Muv pLya L_Lya
-1.950000000000000000e+01 5.051016839415249887e-44 5.062796370779474419e+42
-1.950000000000000000e+01 5.040389792869973809e-44 5.067461993389581153e+42
-1.950000000000000000e+01 5.029769684219899746e-44 5.072131915605925938e+42
-1.950000000000000000e+01 5.019156634216933905e-44 5.076806141396430321e+42
-1.950000000000000000e+01 5.008550764100216709e-44 5.081484674717895435e+42
-1.950000000000000000e+01 4.997952195533634764e-44 5.086167519549355814e+42
-1.950000000000000000e+01 4.987361050743545647e-44 5.090854679853171560e+42
-1.950000000000000000e+01 4.976777452306244507e-44 5.095546159613932464e+42
-1.950000000000000000e+01 4.966201523136701902e-44 5.100241962810672441e+42
-1.950000000000000000e+01 4.955633386626021746e-44 5.104942093427980045e+42
-1.950000000000000000e+01 4.945073166282515705e-44 5.109646555450448162e+42
-1.950000000000000000e+01 4.934520985969477147e-44 5.114355352873778950e+42
-1.950000000000000000e+01 4.923976969745841083e-44 5.119068489693678284e+42
-1.950000000000000000e+01 4.913441241905420032e-44 5.123785969905850799e+42
-1.950000000000000000e+01 4.902913926819375104e-44 5.128507797517117833e+42
-1.950000000000000000e+01 4.892395148878544089e-44 5.133233976528738037e+42
-1.950000000000000000e+01 4.881885032729324598e-44 5.137964510953090483e+42
-1.950000000000000000e+01 4.871383702824508767e-44 5.142699404802552381e+42
-1.950000000000000000e+01 4.860891283757555762e-44 5.147438662095055580e+42
-1.950000000000000000e+01 4.850407899913416899e-44 5.152182286854093995e+42
-1.950000000000000000e+01 4.839933675704731429e-44 5.156930283103157205e+42
-1.950000000000000000e+01 4.829468735321866436e-44 5.161682654871293143e+42
-1.950000000000000000e+01 4.819013202678946870e-44 5.166439406187553453e+42
-1.950000000000000000e+01 4.808567201649114392e-44 5.171200541092098436e+42
-1.950000000000000000e+01 4.798130855672898592e-44 5.175966063625093344e+42
-1.950000000000000000e+01 4.787704287946210792e-44 5.180735977826700953e+42
-1.950000000000000000e+01 4.777287621319195653e-44 5.185510287742641771e+42
-1.950000000000000000e+01 4.766880978148797492e-44 5.190288997429749913e+42
-1.950000000000000000e+01 4.756484480533686571e-44 5.195072110939304856e+42
-1.950000000000000000e+01 4.746098249881691834e-44 5.199859632328141953e+42
-1.950000000000000000e+01 4.735722407193259748e-44 5.204651565658653051e+42
-1.950000000000000000e+01 4.725357072915912413e-44 5.209447914998785871e+42
-1.950000000000000000e+01 4.715002366894931413e-44 5.214248684416494324e+42
-1.950000000000000000e+01 4.704658408277665758e-44 5.219053877985283863e+42
-1.950000000000000000e+01 4.694325315512987253e-44 5.223863499784217054e+42
-1.950000000000000000e+01 4.684003206444478403e-44 5.228677553892360796e+42
-1.950000000000000000e+01 4.673692198028521857e-44 5.233496044394335387e+42
-1.950000000000000000e+01 4.663392406522487382e-44 5.238318975380321333e+42
-1.950000000000000000e+01 4.653103947251678439e-44 5.243146350934939549e+42
-1.950000000000000000e+01 4.642826934750851522e-44 5.247978175165040643e+42
-1.950000000000000000e+01 4.632561482486966389e-44 5.252814452166361613e+42
-1.950000000000000000e+01 4.622307703186558482e-44 5.257655186040195334e+42
-1.950000000000000000e+01 4.612065708467061616e-44 5.262500380893394888e+42
-1.950000000000000000e+01 4.601835608841148158e-44 5.267350040838365518e+42
-1.950000000000000000e+01 4.591617513904845304e-44 5.272204169987518037e+42
-1.950000000000000000e+01 4.581411532065003848e-44 5.277062772469930885e+42
-1.950000000000000000e+01 4.571217770681897833e-44 5.281925852392456523e+42
-1.950000000000000000e+01 4.561036335799552918e-44 5.286793413889732361e+42
-1.950000000000000000e+01 4.550867332380275400e-44 5.291665461096394568e+42
-1.950000000000000000e+01 4.540710864127524286e-44 5.296541998135966327e+42
-1.950000000000000000e+01 4.530567033492470850e-44 5.301423029148643398e+42
-1.950000000000000000e+01 4.520435941544933297e-44 5.306308558280179270e+42
-1.950000000000000000e+01 4.510317688071631702e-44 5.311198589676322483e+42
-1.950000000000000000e+01 4.500212371583270299e-44 5.316093127482828384e+42
-1.950000000000000000e+01 4.490120089052210006e-44 5.320992175851004483e+42
-1.950000000000000000e+01 4.480040936101744171e-44 5.325895738937718495e+42
-1.950000000000000000e+01 4.469975006969510731e-44 5.330803820910951745e+42
-1.950000000000000000e+01 4.459922394337636747e-44 5.335716425927571329e+42
-1.950000000000000000e+01 4.449883189343344918e-44 5.340633558155557332e+42
-1.950000000000000000e+01 4.439857481767112664e-44 5.345555221774006542e+42
-1.950000000000000000e+01 4.429845359686823327e-44 5.350481420950901519e+42
-1.950000000000000000e+01 4.419846909711335847e-44 5.355412159865335337e+42
-1.950000000000000000e+01 4.409862216725898718e-44 5.360347442713079834e+42
-1.950000000000000000e+01 4.399891364081156898e-44 5.365287273667669733e+42
-1.950000000000000000e+01 4.389934433560251481e-44 5.370231656924876253e+42
-1.950000000000000000e+01 4.379991505171262218e-44 5.375180596686022777e+42
-1.950000000000000000e+01 4.370062657292254055e-44 5.380134097141319078e+42
-1.950000000000000000e+01 4.360147966596481474e-44 5.385092162503207716e+42
-1.950000000000000000e+01 4.350247508065742576e-44 5.390054796967454339e+42
-1.950000000000000000e+01 4.340361354916901212e-44 5.395022004752057381e+42
-1.950000000000000000e+01 4.330489578702808850e-44 5.399993790063899193e+42
-1.950000000000000000e+01 4.320632249152718587e-44 5.404970157132090578e+42
-1.950000000000000000e+01 4.310789434273694410e-44 5.409951110174629969e+42
-1.950000000000000000e+01 4.300961200235778147e-44 5.414936653415071674e+42
-1.950000000000000000e+01 4.291147611516281768e-44 5.419926791088083608e+42
-1.950000000000000000e+01 4.281348730699842907e-44 5.424921527422779050e+42
-1.950000000000000000e+01 4.271564618623002930e-44 5.429920866659383647e+42
-1.950000000000000000e+01 4.261795334303991406e-44 5.434924813043680777e+42
-1.950000000000000000e+01 4.252040934916042816e-44 5.439933370810340831e+42
-1.950000000000000000e+01 4.242301475846175667e-44 5.444946544221817908e+42
-1.950000000000000000e+01 4.232577010626295754e-44 5.449964337523895386e+42
-1.950000000000000000e+01 4.222867591034366449e-44 5.454986754973474584e+42
-1.950000000000000000e+01 4.213173266899412268e-44 5.460013800838564237e+42
-1.950000000000000000e+01 4.203494086287672151e-44 5.465045479376066901e+42
-1.950000000000000000e+01 4.193830095476674388e-44 5.470081794865106156e+42
-1.950000000000000000e+01 4.184181338846218842e-44 5.475122751568140433e+42
-1.950000000000000000e+01 4.174547858979620436e-44 5.480168353769854138e+42
-1.950000000000000000e+01 4.164929696680554107e-44 5.485218605749374566e+42
-1.950000000000000000e+01 4.155326890865100922e-44 5.490273511791385504e+42
-1.950000000000000000e+01 4.145739478745704393e-44 5.495333076180573215e+42
-1.950000000000000000e+01 4.136167495599081878e-44 5.500397303218294063e+42
-1.950000000000000000e+01 4.126610975074006454e-44 5.505466197194790187e+42
-1.950000000000000000e+01 4.117069948918629821e-44 5.510539762411419188e+42
-1.950000000000000000e+01 4.107544447163511633e-44 5.515618003180649800e+42
-1.950000000000000000e+01 4.098034498056458558e-44 5.520700923798284987e+42
-1.950000000000000000e+01 4.088540128161935698e-44 5.525788528587908328e+42
-1.950000000000000000e+01 4.079061362214550926e-44 5.530880821861992886e+42
-1.950000000000000000e+01 4.069598223381672103e-44 5.535977807944122241e+42
-1.950000000000000000e+01 4.060150732954132265e-44 5.541079491152328426e+42
-1.950000000000000000e+01 4.050718910689551882e-44 5.546185875821308627e+42
-1.950000000000000000e+01 4.041302774666044736e-44 5.551296966285766836e+42
-1.950000000000000000e+01 4.031902341259110113e-44 5.556412766869286630e+42
-1.950000000000000000e+01 4.022517625199417241e-44 5.561533281912127259e+42
-1.950000000000000000e+01 4.013148639790500304e-44 5.566658515804561367e+42
-1.950000000000000000e+01 4.003795396523004173e-44 5.571788472853504908e+42
-1.950000000000000000e+01 3.994457905533281809e-44 5.576923157393657541e+42
-1.950000000000000000e+01 3.985136175258713885e-44 5.582062573815291292e+42
-1.950000000000000000e+01 3.975830212813670020e-44 5.587206726453108917e+42
-1.950000000000000000e+01 3.966540023646346322e-44 5.592355619697383060e+42
-1.950000000000000000e+01 3.957265611912896057e-44 5.597509257882815239e+42
-1.950000000000000000e+01 3.948006980175275870e-44 5.602667645455251704e+42
-1.950000000000000000e+01 3.938764129733678265e-44 5.607830786693820366e+42
-1.950000000000000000e+01 3.929537060482909392e-44 5.612998686099939842e+42
-1.950000000000000000e+01 3.920325770927725542e-44 5.618171347897168154e+42
-1.950000000000000000e+01 3.911130258315414740e-44 5.623348776642492570e+42
-1.950000000000000000e+01 3.901950518610575605e-44 5.628530976615045955e+42
-1.950000000000000000e+01 3.892786546470392072e-44 5.633717952205099715e+42
-1.950000000000000000e+01 3.883638335375699051e-44 5.638909707914073706e+42
-1.950000000000000000e+01 3.874505877605422761e-44 5.644106248076669443e+42
-1.950000000000000000e+01 3.865389164365985597e-44 5.649307577083159572e+42
-1.950000000000000000e+01 3.856288185572089710e-44 5.654513699434963947e+42
-1.950000000000000000e+01 3.847202930207692720e-44 5.659724619466784085e+42
-1.950000000000000000e+01 3.838133386183058578e-44 5.664940341568892631e+42
-1.950000000000000000e+01 3.829079540270580858e-44 5.670160870298285519e+42
-1.950000000000000000e+01 3.820041378423514647e-44 5.675386209989659313e+42
-1.950000000000000000e+01 3.811018885518783305e-44 5.680616365088865216e+42
-1.950000000000000000e+01 3.802012045597683200e-44 5.685851339986170921e+42
-1.950000000000000000e+01 3.793020841799886895e-44 5.691091139238576075e+42
-1.950000000000000000e+01 3.784045256411998593e-44 5.696335767236348372e+42
-1.950000000000000000e+01 3.775085270915481310e-44 5.701585228425339014e+42
-1.950000000000000000e+01 3.766140866034048877e-44 5.706839527195820646e+42
-1.950000000000000000e+01 3.757212021780408245e-44 5.712098668104784249e+42
-1.950000000000000000e+01 3.748298717427512646e-44 5.717362655598079787e+42
-1.950000000000000000e+01 3.739400931592428913e-44 5.722631494121552272e+42
-1.950000000000000000e+01 3.730518642356444670e-44 5.727905188121047953e+42
-1.950000000000000000e+01 3.721651827048549215e-44 5.733183742097989160e+42
-1.950000000000000000e+01 3.712800462589028096e-44 5.738467160553792033e+42
-1.950000000000000000e+01 3.703964525309616484e-44 5.743755447934307773e+42
-1.950000000000000000e+01 3.695143991145860033e-44 5.749048608740952520e+42
-1.950000000000000000e+01 3.686338835458097157e-44 5.754346647475147366e+42
-1.950000000000000000e+01 3.677549033296397184e-44 5.759649568582739798e+42
-1.950000000000000000e+01 3.668774559331551096e-44 5.764957376620723275e+42
-1.950000000000000000e+01 3.660015387896923054e-44 5.770270076090515173e+42
-1.950000000000000000e+01 3.651271492956677171e-44 5.775587671437965457e+42
-1.950000000000000000e+01 3.642542848256710029e-44 5.780910167220066347e+42
-1.950000000000000000e+01 3.633829427327984224e-44 5.786237567993808824e+42
-1.950000000000000000e+01 3.625131203490009271e-44 5.791569878205041615e+42
-1.950000000000000000e+01 3.616448149854112918e-44 5.796907102410756938e+42
-1.950000000000000000e+01 3.607780239435106934e-44 5.802249245167947015e+42
-1.950000000000000000e+01 3.599127445117284554e-44 5.807596310978032937e+42
-1.950000000000000000e+01 3.590489739764601200e-44 5.812948304342434558e+42
-1.950000000000000000e+01 3.581867096150190625e-44 5.818305229873718939e+42
-1.950000000000000000e+01 3.573259487029829347e-44 5.823667092017731094e+42
-1.950000000000000000e+01 3.564666885214347157e-44 5.829033895442610449e+42
-1.950000000000000000e+01 3.556089263569902924e-44 5.834405644649775621e+42
-1.950000000000000000e+01 3.547526594947301596e-44 5.839782344196222544e+42
-1.950000000000000000e+01 3.538978852430819724e-44 5.845163998638942201e+42
-1.950000000000000000e+01 3.530446009124514084e-44 5.850550612534930524e+42
-1.950000000000000000e+01 3.521928038364204966e-44 5.855942190496748386e+42
-1.950000000000000000e+01 3.513424913645366849e-44 5.861338737025819356e+42
-1.950000000000000000e+01 3.504936608622074979e-44 5.866740256790284099e+42
-1.950000000000000000e+01 3.496463097245887632e-44 5.872146754291556280e+42
-1.950000000000000000e+01 3.488004353693360434e-44 5.877558234142209150e+42
-1.950000000000000000e+01 3.479560352399025351e-44 5.882974701010375949e+42
-1.950000000000000000e+01 3.471131068087835008e-44 5.888396159341907877e+42
-1.950000000000000000e+01 3.462716475876376293e-44 5.893822613916089097e+42
-1.950000000000000000e+01 3.454316551061719965e-44 5.899254069178763381e+42
-1.950000000000000000e+01 3.445931269499070066e-44 5.904690529798075109e+42
-1.950000000000000000e+01 3.437560607217669950e-44 5.910132000386587632e+42
-1.950000000000000000e+01 3.429204540728097773e-44 5.915578485612439138e+42
-1.950000000000000000e+01 3.420863046948724388e-44 5.921029990032621847e+42
-1.950000000000000000e+01 3.412536103201488168e-44 5.926486518259704062e+42
-1.950000000000000000e+01 3.404223687207692725e-44 5.931948074961826446e+42
-1.950000000000000000e+01 3.395925777151696738e-44 5.937414664807124717e+42
-1.950000000000000000e+01 3.387642351675942507e-44 5.942886292352593568e+42
-1.950000000000000000e+01 3.379373389875961611e-44 5.948362962266371192e+42
-1.950000000000000000e+01 3.371118871295418901e-44 5.953844679216598254e+42
-1.950000000000000000e+01 3.362878776055709027e-44 5.959331447871412946e+42
-1.950000000000000000e+01 3.354653084648126156e-44 5.964823272843381090e+42
-1.950000000000000000e+01 3.346441778097124024e-44 5.970320158856214483e+42
-1.950000000000000000e+01 3.338244837954252236e-44 5.975822110466907821e+42
-1.950000000000000000e+01 3.330062246225496831e-44 5.981329132399172897e+42
-1.950000000000000000e+01 3.321893985498944701e-44 5.986841229376721507e+42
-1.950000000000000000e+01 3.313740038805456245e-44 5.992358406012118238e+42
-1.950000000000000000e+01 3.305600389679603630e-44 5.997880666973506232e+42
-1.950000000000000000e+01 3.297475022252683462e-44 6.003408016984592331e+42
-1.950000000000000000e+01 3.289363921048247416e-44 6.008940460769093283e+42
-1.950000000000000000e+01 3.281267071207107557e-44 6.014478002939572436e+42
-1.950000000000000000e+01 3.273184458316277597e-44 6.020020648275316427e+42
-1.950000000000000000e+01 3.265116068468824856e-44 6.025568401388892318e+42
-1.950000000000000000e+01 3.257061888257739851e-44 6.031121267059583032e+42
-1.950000000000000000e+01 3.249021904802257654e-44 6.036679250011102841e+42
-1.950000000000000000e+01 3.240996105708938163e-44 6.042242354911589934e+42
-1.950000000000000000e+01 3.232984479000943274e-44 6.047810586429181265e+42
-1.950000000000000000e+01 3.224987013274040405e-44 6.053383949398738312e+42
-1.950000000000000000e+01 3.217003697496359310e-44 6.058962448543974110e+42
-1.950000000000000000e+01 3.209034521131982152e-44 6.064546088477453243e+42
-1.950000000000000000e+01 3.201079474134596533e-44 6.070134874089605843e+42
-1.950000000000000000e+01 3.193138546813438296e-44 6.075728809993001450e+42
-1.950000000000000000e+01 3.185211729956030798e-44 6.081327901022494114e+42
-1.950000000000000000e+01 3.177299014758381097e-44 6.086932151901798106e+42
-1.950000000000000000e+01 3.169400392787843984e-44 6.092541567354626458e+42
-1.950000000000000000e+01 3.161515856072981329e-44 6.098156152215836938e+42
-1.950000000000000000e+01 3.153645396908176822e-44 6.103775911153568972e+42
-1.950000000000000000e+01 3.145789008038622327e-44 6.109400849002679088e+42
-1.950000000000000000e+01 3.137946682497322668e-44 6.115030970542456400e+42
-1.950000000000000000e+01 3.130118413663587001e-44 6.120666280496610225e+42
-1.950000000000000000e+01 3.122304195289400950e-44 6.126306783644425965e+42
-1.950000000000000000e+01 3.114504021307318644e-44 6.131952484820762621e+42
-1.950000000000000000e+01 3.106717886045059170e-44 6.137603388804905592e+42
-1.950000000000000000e+01 3.098945784034033348e-44 6.143259500376141517e+42
-1.950000000000000000e+01 3.091187710067935664e-44 6.148920824369326922e+42
-1.950000000000000000e+01 3.083443659137127304e-44 6.154587365508173602e+42
-1.950000000000000000e+01 3.075713626486975674e-44 6.160259128683114165e+42
-1.950000000000000000e+01 3.067997607583272361e-44 6.165936118673435248e+42
-1.950000000000000000e+01 3.060295598016879112e-44 6.171618340258419774e+42
-1.950000000000000000e+01 3.052607593531965890e-44 6.177305798328500351e+42
-1.950000000000000000e+01 3.044933590053704280e-44 6.182998497718534744e+42
-1.950000000000000000e+01 3.037273583624491050e-44 6.188696443152234747e+42
-1.950000000000000000e+01 3.029627570341038438e-44 6.194399639575607812e+42
-1.950000000000000000e+01 3.021995546473752003e-44 6.200108091767936860e+42
-1.950000000000000000e+01 3.014377508252710668e-44 6.205821804564079658e+42
-1.950000000000000000e+01 3.006773452077779120e-44 6.211540782854471289e+42
-1.950000000000000000e+01 2.999183374275680707e-44 6.217265031473964566e+42
-1.950000000000000000e+01 2.991607271249641538e-44 6.222994555312995811e+42
-1.950000000000000000e+01 2.984045139388019696e-44 6.228729359150847947e+42
-1.950000000000000000e+01 2.976496975033848305e-44 6.234469447877953582e+42
-1.950000000000000000e+01 2.968962774543911858e-44 6.240214826440317689e+42
-1.950000000000000000e+01 2.961442534198841074e-44 6.245965499617224431e+42
-1.950000000000000000e+01 2.953936250173647166e-44 6.251721472354677542e+42
-1.950000000000000000e+01 2.946443918626584011e-44 6.257482749543110868e+42
-1.950000000000000000e+01 2.938965535522112330e-44 6.263249335961808571e+42
-1.950000000000000000e+01 2.931501096837712384e-44 6.269021236667919119e+42
-1.950000000000000000e+01 2.924050598270415539e-44 6.274798456385160497e+42
-1.950000000000000000e+01 2.916614035531164341e-44 6.280581000170678697e+42
-1.950000000000000000e+01 2.909191404023772628e-44 6.286368872859332722e+42
-1.950000000000000000e+01 2.901782699080093283e-44 6.292162079341555181e+42
-1.950000000000000000e+01 2.894387915844340341e-44 6.297960624507778680e+42
-1.950000000000000000e+01 2.887007049188016392e-44 6.303764513415147975e+42
-1.950000000000000000e+01 2.879640093885349832e-44 6.309573750842957131e+42
-1.950000000000000000e+01 2.872287044441370377e-44 6.315388341792778535e+42
-1.950000000000000000e+01 2.864947895094572517e-44 6.321208291210617161e+42
-1.950000000000000000e+01 2.857622639905232043e-44 6.327033603931332014e+42
-1.950000000000000000e+01 2.850311272699931111e-44 6.332864285067647641e+42
-1.950000000000000000e+01 2.843013787016921653e-44 6.338700339398848204e+42
-1.950000000000000000e+01 2.835730176165800117e-44 6.344541771982084647e+42
-1.950000000000000000e+01 2.828460433144844415e-44 6.350388587707788341e+42
-1.950000000000000000e+01 2.821204550785386382e-44 6.356240791577540338e+42
-1.950000000000000000e+01 2.813962521528131716e-44 6.362098388592911789e+42
-1.950000000000000000e+01 2.806734337652047959e-44 6.367961383644339017e+42
-1.950000000000000000e+01 2.799519991023855769e-44 6.373829781733399360e+42
-1.950000000000000000e+01 2.792319473353990000e-44 6.379703587861667684e+42
-1.950000000000000000e+01 2.785132776030905704e-44 6.385582807030723805e+42
-1.950000000000000000e+01 2.777959890124632710e-44 6.391467444131000329e+42
-1.950000000000000000e+01 2.770800806473444309e-44 6.397357504275218092e+42
-1.950000000000000000e+01 2.763655515603377735e-44 6.403252992409384544e+42
-1.950000000000000000e+01 2.756524007759308913e-44 6.409153913479500945e+42
-1.950000000000000000e+01 2.749406272990563731e-44 6.415060272598295557e+42
-1.950000000000000000e+01 2.742302300933571507e-44 6.420972074711770879e+42
-1.950000000000000000e+01 2.735212081090266769e-44 6.426889324821501774e+42
-1.950000000000000000e+01 2.728135602638415230e-44 6.432812028040215267e+42
-1.950000000000000000e+01 2.721072854517021934e-44 6.438740189258341490e+42
-1.950000000000000000e+01 2.714023825401875806e-44 6.444673813644179834e+42
-1.950000000000000000e+01 2.706988503762733183e-44 6.450612906088159193e+42
-1.950000000000000000e+01 2.699966877784617584e-44 6.456557471758577719e+42
-1.950000000000000000e+01 2.692958935451952884e-44 6.462507515657011515e+42
-1.950000000000000000e+01 2.685964664604582398e-44 6.468463042785039158e+42
-1.950000000000000000e+01 2.678984052778594109e-44 6.474424058255385199e+42
-1.950000000000000000e+01 2.672017087370276709e-44 6.480390567069626976e+42
-1.950000000000000000e+01 2.665063755584390909e-44 6.486362574340489038e+42
-1.950000000000000000e+01 2.658124044489551783e-44 6.492340085125121093e+42
-1.950000000000000000e+01 2.651197940940215063e-44 6.498323104480671608e+42
-1.950000000000000000e+01 2.644285431685002902e-44 6.504311637519868846e+42
-1.950000000000000000e+01 2.637386503367896207e-44 6.510305689244287672e+42
-1.950000000000000000e+01 2.630501142503033418e-44 6.516305264822227476e+42
-1.950000000000000000e+01 2.623629335476243859e-44 6.522310369310834251e+42
-1.950000000000000000e+01 2.616771068651189479e-44 6.528321007822837497e+42
-1.950000000000000000e+01 2.609926328238972268e-44 6.534337185415384445e+42
-1.950000000000000000e+01 2.603095100508208319e-44 6.540358907201199644e+42
-1.950000000000000000e+01 2.596277371576385062e-44 6.546386178348580009e+42
-1.950000000000000000e+01 2.589473127644743745e-44 6.552419003914677722e+42
-1.950000000000000000e+01 2.582682354842030976e-44 6.558457389012213617e+42
-1.950000000000000000e+01 2.575905039328355365e-44 6.564501338809487087e+42
-1.950000000000000000e+01 2.569141167320247364e-44 6.570550858419222679e+42
-1.950000000000000000e+01 2.562390725064181081e-44 6.576605952954142466e+42
-1.950000000000000000e+01 2.555653698835976370e-44 6.582666627582542126e+42
-1.950000000000000000e+01 2.548930075067686118e-44 6.588732887417148683e+42
-1.950000000000000000e+01 2.542219840192845284e-44 6.594804737626256576e+42
-1.950000000000000000e+01 2.535522980823713328e-44 6.600882183322591591e+42
-1.950000000000000000e+01 2.528839483698176459e-44 6.606965229730020535e+42
-1.950000000000000000e+01 2.522169335677869276e-44 6.613053881961270432e+42
-1.950000000000000000e+01 2.515512523771471751e-44 6.619148145184638196e+42
-1.950000000000000000e+01 2.508869035157626349e-44 6.625248024568418266e+42
-1.950000000000000000e+01 2.502238857282525865e-44 6.631353525280910035e+42
-1.950000000000000000e+01 2.495621977681434852e-44 6.637464652545982782e+42
-1.950000000000000000e+01 2.489018384176332590e-44 6.643581411531932186e+42
-1.950000000000000000e+01 2.482428064797356227e-44 6.649703807407056398e+42
-1.950000000000000000e+01 2.475851007804469321e-44 6.655831845395224701e+42
-1.950000000000000000e+01 2.469287201733460377e-44 6.661965530664735247e+42
-1.950000000000000000e+01 2.462736635367313489e-44 6.668104868439456080e+42
-1.950000000000000000e+01 2.456199297757072374e-44 6.674249863943258956e+42
-1.950000000000000000e+01 2.449675178242382287e-44 6.680400522344440791e+42
-1.950000000000000000e+01 2.443164266471643143e-44 6.686556848922443232e+42
-1.950000000000000000e+01 2.436666552324331839e-44 6.692718848845564432e+42
-1.950000000000000000e+01 2.430182026028971212e-44 6.698886527337674911e+42
-1.950000000000000000e+01 2.423710678133693189e-44 6.705059889678215078e+42
-1.950000000000000000e+01 2.417252499477283338e-44 6.711238941091057928e+42
-1.950000000000000000e+01 2.410807481208831164e-44 6.717423686800071505e+42
-1.950000000000000000e+01 2.404375614758938956e-44 6.723614132084702408e+42
-1.950000000000000000e+01 2.397956891955212981e-44 6.729810282168813729e+42
-1.950000000000000000e+01 2.391551304872831468e-44 6.736012142276282176e+42
-1.950000000000000000e+01 2.385158845902060337e-44 6.742219717797694129e+42
-1.950000000000000000e+01 2.378779507743335523e-44 6.748433013845774138e+42
-1.950000000000000000e+01 2.372413283426067937e-44 6.754652035755536217e+42
-1.950000000000000000e+01 2.366060166256120715e-44 6.760876788861999330e+42
-1.950000000000000000e+01 2.359720149787714048e-44 6.767107278333459155e+42
-1.950000000000000000e+01 2.353393227913365177e-44 6.773343509560507025e+42
-1.950000000000000000e+01 2.347079394741114276e-44 6.779585487767009744e+42
-1.950000000000000000e+01 2.340778644637572781e-44 6.785833218287983802e+42
-1.950000000000000000e+01 2.334490972246834888e-44 6.792086706402875798e+42
-1.950000000000000000e+01 2.328216372369390615e-44 6.798345957391123667e+42
-1.950000000000000000e+01 2.321954840051926405e-44 6.804610976643321216e+42
-1.950000000000000000e+01 2.315706370490380505e-44 6.810881769383335251e+42
-1.950000000000000000e+01 2.309470959096164307e-44 6.817158341001758341e+42
-1.950000000000000000e+01 2.303248601331023444e-44 6.823440696778030896e+42
-1.950000000000000000e+01 2.297039292866072166e-44 6.829728842102740535e+42
-1.950000000000000000e+01 2.290843029371693395e-44 6.836022782255336332e+42
-1.950000000000000000e+01 2.284659806630711474e-44 6.842322522570828588e+42
-1.950000000000000000e+01 2.278489620444618800e-44 6.848628068439811110e+42
-1.950000000000000000e+01 2.272332466586759824e-44 6.854939425141721833e+42
-1.950000000000000000e+01 2.266188340801579813e-44 6.861256598122726930e+42
-1.950000000000000000e+01 2.260057238803908953e-44 6.867579592717841653e+42
-1.950000000000000000e+01 2.253939156142972042e-44 6.873908414206508888e+42
-1.950000000000000000e+01 2.247834088203529538e-44 6.880243068090465937e+42
-1.950000000000000000e+01 2.241742030274224196e-44 6.886583559649153211e+42
-1.950000000000000000e+01 2.235662977324211156e-44 6.892929894273160802e+42
-1.950000000000000000e+01 2.229596924095584408e-44 6.899282077353077568e+42
-1.950000000000000000e+01 2.223543864971946959e-44 6.905640114335067205e+42
-1.950000000000000000e+01 2.217503794004404367e-44 6.912004010554144967e+42
-1.950000000000000000e+01 2.211476704826597185e-44 6.918373771400899710e+42
-1.950000000000000000e+01 2.205462590593188941e-44 6.924749402321495131e+42
-1.950000000000000000e+01 2.199461443941433547e-44 6.931130908706520086e+42
-1.950000000000000000e+01 2.193473256997267131e-44 6.937518296002135799e+42
-1.950000000000000000e+01 2.187498021162638978e-44 6.943911569598932362e+42
-1.950000000000000000e+01 2.181535727255424081e-44 6.950310734887497395e+42
-1.950000000000000000e+01 2.175586365320796828e-44 6.956715797313998310e+42
-1.950000000000000000e+01 2.169649924619313679e-44 6.963126762380163742e+42
-1.950000000000000000e+01 2.163726393528807826e-44 6.969543635421013896e+42
-1.950000000000000000e+01 2.157815759598951845e-44 6.975966421938283599e+42
-1.950000000000000000e+01 2.151918009325375435e-44 6.982395127433707677e+42
-1.950000000000000000e+01 2.146033128249448234e-44 6.988829757242303858e+42
-1.950000000000000000e+01 2.140161100714150674e-44 6.995270316921378096e+42
-1.950000000000000000e+01 2.134301910029619636e-44 7.001716811917096567e+42
-1.950000000000000000e+01 2.128455538210404031e-44 7.008169247675616778e+42
-1.950000000000000000e+01 2.122621965971938587e-44 7.014627629643104904e+42
-1.950000000000000000e+01 2.116801172748383497e-44 7.021091963376866899e+42
-1.950000000000000000e+01 2.110993136499282797e-44 7.027562254323068939e+42
-1.950000000000000000e+01 2.105197833730044064e-44 7.034038507927868531e+42
-1.950000000000000000e+01 2.099415239386398066e-44 7.040520729748577820e+42
-1.950000000000000000e+01 2.093645326792606461e-44 7.047008925286927919e+42
-1.950000000000000000e+01 2.087888067653579116e-44 7.053503099989087477e+42
-1.950000000000000000e+01 2.082143431848957768e-44 7.060003259412358738e+42
-1.950000000000000000e+01 2.076411387521532624e-44 7.066509409058482715e+42
-1.950000000000000000e+01 2.070691900874536849e-44 7.073021554429189285e+42
-1.950000000000000000e+01 2.064984936199733773e-44 7.079539701137365434e+42
-1.950000000000000000e+01 2.059290455802309574e-44 7.086063854573597543e+42
-1.950000000000000000e+01 2.053608419927304048e-44 7.092594020406340012e+42
-1.950000000000000000e+01 2.047938786626133403e-44 7.099130204081754065e+42
-1.950000000000000000e+01 2.042281511829799051e-44 7.105672411212725450e+42
-1.950000000000000000e+01 2.036636549176869285e-44 7.112220647300985280e+42
-1.950000000000000000e+01 2.031003850007078775e-44 7.118774917903845700e+42
-1.950000000000000000e+01 2.025383363274362185e-44 7.125335228578611426e+42
-1.950000000000000000e+01 2.019775035562692489e-44 7.131901584938169447e+42
-1.950000000000000000e+01 2.014178810880433219e-44 7.138473992539822002e+42
-1.950000000000000000e+01 2.008594630799950818e-44 7.145052456940882474e+42
-1.950000000000000000e+01 2.003022434214717657e-44 7.151636983754229186e+42
-1.950000000000000000e+01 1.997462157440449973e-44 7.158227578481599438e+42
-1.950000000000000000e+01 1.991913734095794245e-44 7.164824246791448872e+42
